customer_id,created_at,churned,company_size,contract_type,plan_tier,acquisition_channel,industry,country,tenure_days,company_size_enc,contract_type_enc,plan_tier_enc,acquisition_channel_enc,industry_enc,country_enc,months_active,avg_sessions_all,avg_sessions_3m,avg_adoption_all,avg_adoption_3m,sessions_trend,adoption_trend,sessions_mom_change,avg_api_calls,avg_active_users,total_tickets,tickets_last_3m,avg_csat,min_csat,avg_resolution_hours,pct_billing_tickets,pct_bug_tickets,high_priority_tickets,total_payments,failed_payment_count,late_payment_count,pct_on_time,avg_days_late,payment_ratio,recent_failed_payments,avg_monthly_revenue,target
CUST-843287CE,2023-10-21,False,Mid-Market,Annual,Enterprise,Paid,E-commerce,Germany,437,1,1,2,1,0,3,15,33.53,34.0,0.4197,0.475,-0.1393,-0.0006,-4.0,165.27,2.47,11.0,3.0,2.4545454545454546,1.0,66.14420602631313,0.182,0.364,2.0,15,0,1,0.933,1.53,1.0,0,999.0,0
CUST-E757958C,2024-09-05,False,Mid-Market,Annual,Pro,Referral,Logistics,Australia,117,1,1,1,3,4,0,4,35.75,37.67,0.3845,0.4033,0.3,0.039,5.0,158.5,2.75,2.0,2.0,1.0,1.0,35.24901622763889,0.0,0.5,1.0,4,0,1,0.75,5.5,1.0,0,299.0,0
CUST-FEB86A95,2024-10-28,False,Enterprise,Multi-Year,Enterprise,Referral,Education,Germany,64,2,2,2,3,1,3,3,20.67,20.67,0.2293,0.2293,-12.5,0.012,-10.0,241.0,2.0,2.0,2.0,3.5,3.0,42.94438505222222,0.0,0.0,0.0,3,0,0,1.0,0.0,1.0,0,999.0,0
CUST-BB483668,2024-02-28,False,SMB,Annual,Pro,Partner,Retail,Canada,307,0,1,1,2,6,1,11,43.0,49.67,0.4915,0.5823,0.1,0.0183,-84.0,145.09,2.27,5.0,3.0,4.0,3.0,22.069497275555555,0.6,0.4,0.0,11,2,1,0.636,7.27,0.6364,1,299.0,0
CUST-FFEFA39D,2024-07-18,True,Enterprise,Multi-Year,Enterprise,Referral,Healthcare,Australia,166,2,2,2,3,3,0,6,52.17,49.0,0.4647,0.342,-2.0286,-0.0544,16.0,232.5,3.83,2.0,1.0,3.0,1.0,11.029246369861111,0.0,0.0,0.0,6,1,0,0.833,4.0,0.8333,0,999.0,1
CUST-7C4EE3E9,2022-10-18,False,SMB,Monthly,Pro,Paid,Manufacturing,India,805,0,0,1,1,5,4,27,76.52,70.67,0.7673,0.7633,-0.0745,0.0038,21.0,489.11,4.11,8.0,3.0,3.625,1.0,15.336013087048611,0.0,0.25,1.0,27,0,1,0.963,0.26,1.0,0,299.0,0
CUST-88373B4E,2023-03-12,False,SMB,Monthly,Pro,Referral,Finance,UK,660,0,0,1,3,2,5,22,79.45,83.67,0.7751,0.7357,0.218,-0.0001,9.0,492.77,4.0,2.0,2.0,3.0,1.0,21.254733077222223,0.0,0.5,0.0,22,1,0,0.955,1.36,0.9545,1,299.0,0
CUST-33910797,2024-02-29,True,Enterprise,Multi-Year,Enterprise,Partner,Retail,India,306,2,2,2,2,6,4,9,32.56,30.0,0.3807,0.3713,-1.45,-0.0028,11.0,152.89,2.67,7.0,5.0,3.142857142857143,2.0,48.124735008174596,0.0,0.429,2.0,9,0,1,0.889,1.67,1.0,0,999.0,1
CUST-7BFA9D4E,2023-01-18,False,Mid-Market,Annual,Enterprise,Organic,Manufacturing,Australia,713,1,1,2,0,5,0,24,78.79,77.0,0.7668,0.752,0.2404,-0.0014,-3.0,503.21,4.21,2.0,1.0,3.5,2.0,19.55679483722222,0.0,0.0,1.0,24,0,1,0.958,0.83,1.0,0,999.0,0
CUST-B3FA158E,2023-05-23,False,SMB,Monthly,Pro,Partner,Education,Canada,588,0,0,1,2,1,1,20,32.4,39.33,0.3729,0.426,0.0752,0.0006,17.0,149.1,2.75,17.0,2.0,2.4705882352941178,1.0,47.43776569326798,0.118,0.353,7.0,20,1,5,0.7,5.3,0.95,0,299.0,0
CUST-FC6FBB88,2024-10-29,True,Mid-Market,Annual,Pro,Organic,Education,France,63,1,1,1,0,1,2,3,22.67,22.67,0.3093,0.3093,-5.0,-0.017,-22.0,199.33,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0.667,5.33,1.0,0,299.0,1
CUST-FEF280CE,2024-02-13,True,SMB,Monthly,Basic,Partner,Education,US,322,0,0,0,2,1,6,10,41.4,23.33,0.4661,0.3683,-3.6848,-0.0324,5.0,204.4,3.0,1.0,1.0,2.0,2.0,10.550302563333332,0.0,0.0,0.0,10,0,0,1.0,0.0,1.0,0,99.0,1
CUST-3473B990,2024-03-05,False,SMB,Monthly,Pro,Referral,Healthcare,UK,301,0,0,1,3,3,5,10,30.8,34.33,0.3671,0.3063,1.8061,-0.0121,10.0,228.9,2.4,7.0,1.0,2.142857142857143,1.0,46.5225860295635,0.0,0.286,3.0,10,1,2,0.7,5.1,0.9,1,299.0,0
CUST-DBFAE400,2023-10-11,False,SMB,Monthly,Basic,Paid,Education,Australia,447,0,0,0,1,1,0,15,81.93,87.33,0.7391,0.708,0.3536,-0.0015,5.0,500.53,4.4,4.0,1.0,4.0,1.0,17.17777233548611,0.0,0.25,0.0,15,0,1,0.933,1.67,1.0,0,99.0,0
CUST-136FC8B7,2023-10-21,False,SMB,Monthly,Basic,Paid,Finance,Australia,437,0,0,0,1,2,0,15,35.27,28.67,0.4123,0.3917,-0.5036,0.0023,14.0,224.87,3.2,11.0,3.0,2.4545454545454546,1.0,53.95974908128789,0.182,0.091,3.0,15,0,0,1.0,0.0,1.0,0,99.0,0
CUST-F437F56A,2023-10-13,False,SMB,Annual,Basic,Partner,Education,India,445,0,1,0,2,1,4,15,81.93,85.0,0.7642,0.7717,0.2214,0.0063,-17.0,524.2,4.27,3.0,2.0,5.0,5.0,19.865893371574074,0.333,0.0,1.0,15,0,0,1.0,0.0,1.0,0,99.0,0
CUST-651EB339,2024-02-29,True,Mid-Market,Annual,Pro,Paid,Logistics,Canada,306,1,1,1,1,4,1,8,41.0,26.0,0.4432,0.3473,-3.9524,-0.0432,2.0,184.25,1.75,2.0,2.0,4.0,3.0,22.81964936111111,0.5,0.5,1.0,8,1,2,0.625,7.88,0.875,0,299.0,1
CUST-7B57720A,2024-04-18,False,SMB,Annual,Basic,Organic,E-commerce,India,257,0,1,0,0,0,4,9,46.33,33.33,0.4414,0.3237,-6.2167,-0.0462,-20.0,174.67,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,3,0.667,4.44,1.0,0,99.0,0
CUST-B8B7B6B9,2023-11-27,True,Enterprise,Multi-Year,Enterprise,Organic,Retail,US,400,2,2,2,0,6,6,12,35.25,35.67,0.354,0.398,-0.1853,0.0021,14.0,197.08,2.75,7.0,1.0,2.0,1.0,39.30731854511905,0.0,0.286,0.0,12,1,0,0.917,1.25,0.9167,0,999.0,1
CUST-67081DAD,2024-02-05,True,Mid-Market,Monthly,Pro,Partner,Manufacturing,France,330,1,0,1,2,5,2,8,51.75,40.0,0.5068,0.3783,-5.4286,-0.0407,-25.0,253.62,2.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,4,0.5,7.25,1.0,0,299.0,1
CUST-6406DBD2,2024-02-08,False,Mid-Market,Annual,Pro,Referral,SaaS,India,327,1,1,1,3,7,4,11,61.36,63.0,0.5157,0.4743,-0.4182,-0.0109,-17.0,227.73,2.27,3.0,1.0,3.0,1.0,12.689938799166667,0.667,0.0,0.0,11,2,2,0.636,6.27,0.8182,0,299.0,0
CUST-FD5FAB81,2023-08-11,False,Mid-Market,Annual,Pro,Organic,SaaS,India,508,1,1,1,0,7,4,17,79.06,73.67,0.7612,0.8143,0.0882,-0.0032,8.0,487.0,4.24,1.0,1.0,5.0,5.0,25.729563711388888,0.0,1.0,0.0,17,2,0,0.882,6.18,0.8824,0,299.0,0
CUST-08BD07E0,2024-03-31,True,SMB,Annual,Pro,Organic,Education,UK,275,0,1,1,0,1,5,8,55.38,37.33,0.4319,0.3453,-6.2024,-0.0392,-22.0,230.88,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,2,0.75,2.12,1.0,0,299.0,1
CUST-86F651A4,2024-11-19,False,Mid-Market,Monthly,Pro,Organic,SaaS,Germany,42,1,0,1,0,7,3,2,22.0,22.0,0.291,0.291,0.0,0.0,-18.0,199.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1.0,0.0,1.0,0,299.0,0
CUST-EAD86ADA,2023-07-30,False,SMB,Monthly,Basic,Referral,Retail,Canada,520,0,0,0,3,6,1,18,80.22,80.0,0.7319,0.6853,0.4623,-0.0047,-14.0,515.94,4.33,1.0,1.0,5.0,5.0,5.3650179088888885,0.0,0.0,1.0,18,0,2,0.889,1.89,1.0,0,99.0,0
CUST-72C09412,2024-03-28,True,Mid-Market,Annual,Enterprise,Referral,SaaS,France,278,1,1,2,3,7,2,9,56.11,66.67,0.4412,0.428,3.05,-0.0014,-36.0,233.0,2.78,2.0,2.0,2.5,1.0,14.61639878,0.5,0.0,0.0,9,1,1,0.778,2.56,0.8889,0,999.0,1
CUST-580E1EAA,2022-12-26,False,SMB,Monthly,Pro,Partner,Finance,Australia,736,0,0,1,2,2,0,25,75.52,78.0,0.76,0.7443,0.0685,-0.0038,8.0,504.48,4.12,3.0,1.0,4.666666666666667,4.0,20.239987590462963,0.0,0.0,1.0,25,0,0,1.0,0.0,1.0,0,299.0,0
CUST-E6111BBC,2023-10-24,False,Enterprise,Multi-Year,Enterprise,Paid,Logistics,Canada,434,2,2,2,1,4,1,15,81.93,81.33,0.7314,0.7007,1.3321,-0.0034,17.0,498.47,4.2,7.0,1.0,4.285714285714286,4.0,13.312400051230158,0.0,0.429,1.0,15,0,2,0.867,3.13,1.0,0,999.0,0
CUST-92A551C8,2022-12-06,False,Mid-Market,Annual,Enterprise,Partner,Healthcare,Canada,756,1,1,2,2,3,1,25,79.48,83.33,0.766,0.752,0.0031,-0.0015,10.0,480.32,4.8,2.0,1.0,5.0,5.0,10.253246498055555,0.0,0.0,1.0,25,0,1,0.96,0.92,1.0,0,999.0,0
CUST-7EB0DE80,2024-10-08,False,SMB,Annual,Pro,Organic,E-commerce,Canada,84,0,1,1,0,0,1,3,24.0,24.0,0.3027,0.3027,-11.0,0.0435,-2.0,185.0,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0.667,2.0,1.0,0,299.0,0
CUST-B440D012,2023-02-26,False,SMB,Monthly,Basic,Referral,Education,Germany,674,0,0,0,3,1,3,23,80.39,78.67,0.7422,0.859,-0.2945,0.0039,-2.0,503.35,4.17,1.0,1.0,3.0,3.0,9.88821650388889,0.0,1.0,0.0,23,1,0,0.957,1.22,0.9565,0,99.0,0
CUST-B4860E71,2023-09-20,False,Enterprise,Multi-Year,Enterprise,Paid,Healthcare,Canada,468,2,2,2,1,3,1,16,32.62,17.33,0.3199,0.207,-3.9412,-0.04,2.0,207.31,2.38,2.0,2.0,4.5,4.0,20.547354086805555,0.5,0.5,0.0,16,0,3,0.812,3.88,1.0,0,999.0,0
CUST-05009AFC,2023-09-28,False,Mid-Market,Annual,Pro,Paid,Finance,Australia,460,1,1,1,1,2,0,16,74.5,72.33,0.7452,0.7563,-0.4824,0.0001,-15.0,492.31,4.06,2.0,1.0,3.0,1.0,21.789942144999998,0.0,0.5,2.0,16,0,2,0.875,1.94,1.0,0,299.0,0
CUST-6ED6D018,2023-12-22,True,Mid-Market,Monthly,Enterprise,Paid,Retail,Germany,375,1,0,2,1,6,3,7,75.71,64.67,0.724,0.7337,-4.0357,-0.0041,1.0,397.0,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2,0.714,5.57,1.0,0,999.0,1
CUST-5D43482E,2024-07-21,False,SMB,Monthly,Basic,Referral,SaaS,France,163,0,0,0,3,7,2,6,33.83,33.0,0.4288,0.372,0.0286,-0.026,7.0,183.5,3.17,4.0,3.0,2.25,1.0,35.77294463145834,0.0,0.0,0.0,6,1,0,0.833,3.0,0.8333,0,99.0,0
CUST-0C28D82E,2024-10-06,True,Mid-Market,Monthly,Enterprise,Referral,Logistics,Germany,86,1,0,2,3,4,3,3,31.67,31.67,0.2157,0.2157,2.5,0.023,-4.0,224.0,3.33,1.0,1.0,3.0,3.0,38.457222692777776,0.0,0.0,1.0,3,1,0,0.667,14.67,0.6667,1,999.0,1
CUST-9D1FDA23,2023-11-09,False,SMB,Annual,Pro,Referral,Education,France,418,0,1,1,3,1,2,14,33.64,34.0,0.3851,0.3993,0.3099,-0.0013,7.0,227.36,2.14,12.0,6.0,2.1666666666666665,1.0,49.161770608888894,0.083,0.5,5.0,14,1,1,0.857,3.29,0.9286,1,299.0,0
CUST-DBD83E35,2024-03-12,False,Mid-Market,Annual,Pro,Organic,SaaS,India,294,1,1,1,0,7,4,10,46.2,24.0,0.4189,0.258,-5.5394,-0.0465,-6.0,179.1,2.6,2.0,2.0,5.0,5.0,27.092472570694444,0.5,0.0,2.0,10,0,0,1.0,0.0,1.0,0,299.0,0
CUST-2DD32DB8,2024-02-10,False,SMB,Multi-Year,Basic,Partner,SaaS,Germany,325,0,2,0,2,7,3,11,46.64,30.67,0.3938,0.175,-4.6182,-0.0534,-23.0,220.18,3.18,2.0,1.0,3.5,2.0,17.73794478486111,0.0,0.0,0.0,11,1,2,0.727,5.64,0.9091,0,99.0,0
CUST-D3CE6EC7,2024-06-16,False,SMB,Monthly,Basic,Partner,Manufacturing,Canada,198,0,0,0,2,5,1,7,55.57,49.33,0.4661,0.3387,-3.3929,-0.0521,12.0,170.71,2.14,1.0,1.0,5.0,5.0,12.6363547525,0.0,0.0,1.0,7,0,1,0.857,0.86,1.0,0,99.0,0
CUST-51CA2DA3,2022-02-25,False,Enterprise,Multi-Year,Enterprise,Partner,Logistics,UK,1040,2,2,2,2,4,5,35,80.03,79.67,0.7451,0.7323,-0.0798,-0.0012,2.0,519.31,4.17,3.0,2.0,5.0,5.0,16.665579820092592,0.0,0.0,0.0,35,2,1,0.914,2.91,0.9429,0,999.0,0
CUST-01E26863,2023-04-18,False,SMB,Monthly,Pro,Partner,Healthcare,Australia,623,0,0,1,2,3,0,21,77.05,81.0,0.7452,0.7287,-0.1221,-0.0011,6.0,495.05,4.67,3.0,2.0,4.333333333333333,4.0,21.72695039990741,0.333,0.0,1.0,21,0,0,1.0,0.0,1.0,0,299.0,0
CUST-F505DA68,2024-02-26,True,Mid-Market,Annual,Pro,Referral,E-commerce,Germany,309,1,1,1,3,0,3,7,49.29,38.33,0.4803,0.4857,-5.1786,-0.0068,51.0,162.57,2.71,1.0,1.0,4.0,4.0,6.195363181666667,0.0,0.0,1.0,7,0,1,0.857,1.57,1.0,0,299.0,1
CUST-797B30B7,2024-01-01,False,Mid-Market,Monthly,Enterprise,Partner,E-commerce,US,365,1,0,2,2,0,6,12,43.08,25.67,0.3181,0.2053,-4.6189,-0.0402,-2.0,189.75,2.92,2.0,1.0,2.5,2.0,19.092774784027775,0.0,0.0,0.0,12,0,1,0.917,1.58,1.0,0,999.0,0
CUST-AA165627,2024-03-20,True,Mid-Market,Annual,Enterprise,Organic,Education,Germany,286,1,1,2,0,1,3,8,45.38,42.0,0.6013,0.7267,-0.631,0.0313,2.0,210.12,2.88,3.0,1.0,3.3333333333333335,2.0,5.453588894537037,0.0,0.333,0.0,8,2,4,0.125,17.0,0.5,0,999.0,1
CUST-B704DA63,2023-12-24,False,Mid-Market,Annual,Pro,Paid,Healthcare,France,373,1,1,1,1,3,2,13,34.08,34.0,0.4172,0.4613,-0.7912,0.0055,-2.0,190.92,2.69,10.0,3.0,3.1,1.0,48.53611345711111,0.1,0.5,2.0,13,0,2,0.846,2.23,1.0,0,299.0,0
CUST-A0B2B411,2024-04-08,True,Mid-Market,Multi-Year,Pro,Paid,E-commerce,UK,267,1,2,1,1,0,5,7,36.43,38.67,0.4233,0.471,0.3214,0.0192,-8.0,231.43,2.71,5.0,4.0,2.8,2.0,45.876355464666666,0.2,0.4,1.0,7,0,1,0.857,2.57,1.0,0,299.0,1
CUST-EA7CA529,2024-10-24,True,SMB,Annual,Basic,Paid,Logistics,US,68,0,1,0,1,4,6,3,24.33,24.33,0.3307,0.3307,-12.5,0.0105,-3.0,94.0,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0.667,7.0,1.0,0,99.0,1
CUST-94C2E2FD,2022-06-07,False,SMB,Monthly,Pro,Referral,Finance,US,938,0,0,1,3,2,6,31,78.48,79.33,0.7571,0.8747,-0.1347,0.0027,-21.0,488.26,4.45,7.0,2.0,4.142857142857143,2.0,11.628440054484127,0.0,0.286,2.0,31,0,1,0.968,0.19,1.0,0,299.0,0
CUST-6BB75C40,2024-01-16,False,Mid-Market,Monthly,Pro,Organic,Retail,India,350,1,0,1,0,6,4,12,52.08,61.0,0.4278,0.4157,-1.8357,-0.0086,-15.0,165.0,3.33,1.0,1.0,4.0,4.0,15.853535795555555,1.0,0.0,0.0,12,4,4,0.333,16.42,0.6667,1,299.0,0
CUST-2C95DDC1,2022-07-29,True,Enterprise,Monthly,Enterprise,Paid,Healthcare,Germany,886,2,0,2,1,3,3,23,79.61,67.67,0.769,0.7343,-0.0988,0.0034,-25.0,512.57,4.13,3.0,1.0,5.0,5.0,14.129570142685187,0.333,0.0,2.0,23,0,0,1.0,0.0,1.0,0,999.0,1
CUST-E54DC6BE,2024-06-03,False,Mid-Market,Annual,Enterprise,Referral,Logistics,UK,211,1,1,2,3,4,5,7,54.43,57.33,0.5097,0.363,4.2857,-0.0331,17.0,268.86,2.29,3.0,3.0,2.6666666666666665,2.0,20.759455229722224,0.667,0.0,1.0,7,0,3,0.571,5.43,1.0,0,999.0,0
CUST-F883A1E7,2024-11-19,True,SMB,Monthly,Basic,Referral,E-commerce,Germany,42,0,0,0,3,0,3,2,37.5,37.5,0.2955,0.2955,0.0,0.0,3.0,198.5,3.0,1.0,1.0,3.0,3.0,21.39612063611111,0.0,0.0,0.0,2,0,1,0.5,5.0,1.0,0,99.0,1
CUST-D47EE090,2024-03-18,True,Mid-Market,Annual,Pro,Organic,SaaS,Australia,288,1,1,1,0,7,0,7,46.57,37.67,0.4179,0.304,-5.3929,-0.0565,-28.0,202.29,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2,0.714,6.29,1.0,0,299.0,1
CUST-B5318B88,2024-04-21,False,Mid-Market,Monthly,Enterprise,Partner,Manufacturing,Australia,254,1,0,2,2,5,0,9,41.33,36.67,0.5856,0.5177,-3.45,0.0015,-32.0,164.56,2.89,5.0,3.0,3.0,1.0,22.829684053166666,0.6,0.0,3.0,9,2,3,0.333,14.67,0.5556,2,999.0,0
CUST-7C5E7D4D,2024-02-03,True,Enterprise,Annual,Enterprise,Partner,Logistics,UK,332,2,1,2,2,4,5,9,57.78,45.67,0.4768,0.5107,-0.9833,0.0126,51.0,144.22,2.22,3.0,2.0,4.333333333333333,3.0,11.214115022037037,1.0,0.0,1.0,9,4,1,0.444,17.56,0.5556,1,999.0,1
CUST-EC327479,2024-08-06,True,Mid-Market,Multi-Year,Pro,Organic,Logistics,US,147,1,2,1,0,4,6,5,53.8,48.33,0.5286,0.3897,-6.1,-0.0819,17.0,138.2,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,0.8,10.8,0.8,0,299.0,1
CUST-448641B3,2023-08-09,True,SMB,Monthly,Pro,Paid,SaaS,UK,510,0,0,1,1,7,5,14,33.79,32.33,0.3618,0.3673,0.0505,-0.0035,-8.0,216.79,1.86,10.0,3.0,2.1,1.0,32.909811145805556,0.1,0.4,3.0,14,0,2,0.857,2.43,1.0,0,299.0,1
CUST-7B6164B1,2024-05-07,True,SMB,Monthly,Pro,Referral,Retail,US,238,0,0,1,3,6,6,4,53.25,54.33,0.7078,0.6723,-12.7,0.0583,-36.0,262.25,2.5,1.0,1.0,4.0,4.0,22.74825527611111,1.0,0.0,0.0,4,0,1,0.75,2.75,1.0,0,299.0,1
CUST-E0CACDAF,2024-04-14,True,SMB,Annual,Pro,Organic,Logistics,Germany,261,0,1,1,0,4,3,5,51.4,42.0,0.4882,0.4577,-7.6,-0.0583,3.0,197.8,1.8,1.0,1.0,5.0,5.0,19.329462684444444,0.0,0.0,1.0,5,1,0,0.8,6.2,0.8,0,299.0,1
CUST-26F49E14,2024-07-10,True,Enterprise,Multi-Year,Enterprise,Partner,Logistics,Canada,174,2,2,2,2,4,1,6,59.33,62.67,0.5513,0.5553,-0.1143,-0.0072,25.0,236.17,2.5,2.0,2.0,3.0,2.0,8.937183000694445,0.5,0.0,0.0,6,0,2,0.667,5.0,1.0,0,999.0,1
CUST-E1D2C4D9,2024-12-01,True,Mid-Market,Annual,Pro,Referral,Finance,US,30,1,1,1,3,2,6,1,24.0,24.0,0.259,0.259,0.0,0.0,0.0,120.0,3.0,1.0,1.0,5.0,5.0,5.796239907222222,0.0,0.0,1.0,1,0,0,1.0,0.0,1.0,0,299.0,1
CUST-93484E62,2023-10-22,False,SMB,Multi-Year,Basic,Partner,Retail,US,436,0,2,0,2,6,6,15,37.93,37.67,0.4272,0.442,0.1536,-0.0059,5.0,196.87,2.47,12.0,5.0,2.75,1.0,52.21729269833333,0.167,0.333,1.0,15,1,3,0.733,5.87,0.9333,0,99.0,0
CUST-CE3D6465,2024-04-20,False,Mid-Market,Annual,Pro,Referral,Manufacturing,France,255,1,1,1,3,5,2,9,52.56,49.67,0.4626,0.3987,-2.0,-0.0573,5.0,146.56,2.44,3.0,3.0,4.0,2.0,27.252628220277774,1.0,0.0,2.0,9,1,2,0.667,7.89,0.8889,1,299.0,0
CUST-4FF743BC,2024-05-31,True,Enterprise,Annual,Enterprise,Paid,Manufacturing,France,214,2,1,2,1,5,2,5,43.4,46.67,0.3378,0.306,1.2,-0.0215,-12.0,186.4,2.8,1.0,1.0,2.0,2.0,20.733820936944447,0.0,0.0,0.0,5,1,0,0.8,11.6,0.8,0,999.0,1
CUST-CD4A4A77,2024-07-01,True,Mid-Market,Multi-Year,Pro,Paid,Logistics,US,183,1,2,1,1,4,6,4,58.75,55.33,0.6128,0.5517,-4.1,-0.0589,-7.0,318.5,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,1.0,0.0,1.0,0,299.0,1
CUST-5AF075CE,2023-07-11,False,Mid-Market,Annual,Enterprise,Paid,E-commerce,UK,539,1,1,2,1,0,5,18,77.56,74.0,0.749,0.686,-0.2126,-0.0048,2.0,526.56,4.78,2.0,1.0,4.5,4.0,24.119744245555555,0.5,0.0,0.0,18,0,1,0.944,0.56,1.0,0,999.0,0
CUST-8845ADA5,2022-07-15,True,Enterprise,Annual,Enterprise,Organic,SaaS,Canada,900,2,1,2,0,7,1,26,80.65,82.67,0.7964,0.749,0.1446,-0.001,-5.0,497.69,4.5,1.0,1.0,4.0,4.0,25.67339352777778,0.0,0.0,0.0,26,0,1,0.962,0.96,1.0,0,999.0,1
CUST-54041F85,2024-03-30,False,SMB,Annual,Pro,Paid,Manufacturing,US,276,0,1,1,1,5,6,10,39.1,21.0,0.3604,0.1177,-5.3879,-0.0631,25.0,180.0,1.8,1.0,1.0,1.0,1.0,31.095773686944444,1.0,0.0,0.0,10,2,1,0.7,8.4,0.8,1,299.0,0
CUST-54113C28,2024-07-20,True,SMB,Monthly,Basic,Referral,Healthcare,UK,164,0,0,0,3,3,5,4,55.5,56.0,0.503,0.5127,-1.4,-0.025,-35.0,86.5,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,1.0,0.0,1.0,0,99.0,1
CUST-3B3A6D16,2023-06-25,False,Mid-Market,Monthly,Pro,Referral,Retail,Australia,555,1,0,1,3,6,0,19,77.95,77.67,0.7535,0.826,-0.193,-0.0005,-21.0,511.42,4.79,2.0,1.0,5.0,5.0,10.49641163375,0.0,0.0,0.0,19,0,1,0.947,0.42,1.0,0,299.0,0
CUST-F1872E19,2023-06-30,False,SMB,Monthly,Basic,Partner,Retail,Australia,550,0,0,0,2,6,0,19,80.58,73.33,0.7537,0.692,-0.5228,-0.0054,-3.0,507.11,4.21,2.0,1.0,4.5,4.0,26.656158028333333,0.0,0.0,0.0,19,0,0,1.0,0.0,1.0,0,99.0,0
CUST-53E34A02,2024-09-08,True,SMB,Monthly,Basic,Referral,Logistics,India,114,0,0,0,3,4,4,2,81.5,81.5,0.7505,0.7505,0.0,0.0,21.0,582.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1.0,0.0,1.0,0,99.0,1
CUST-C9FE1F8D,2024-03-11,False,Mid-Market,Annual,Pro,Paid,Logistics,France,295,1,1,1,1,4,2,10,39.4,22.33,0.3725,0.1883,-4.5818,-0.0521,-9.0,185.2,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,2,0.8,3.8,1.0,0,299.0,0
CUST-A82EB56B,2023-06-22,False,Mid-Market,Monthly,Pro,Partner,Logistics,India,558,1,0,1,2,4,4,19,74.63,76.0,0.709,0.7297,0.1596,-0.0008,8.0,551.16,3.95,2.0,1.0,5.0,5.0,6.854808890694445,0.0,0.5,0.0,19,0,1,0.947,0.68,1.0,0,299.0,0
CUST-F8B2B68E,2023-01-06,False,Enterprise,Multi-Year,Enterprise,Paid,Education,Canada,725,2,2,2,1,1,1,24,78.5,82.33,0.7475,0.7037,0.0235,-0.0036,-4.0,511.25,4.04,2.0,1.0,5.0,5.0,21.2923669575,0.0,0.0,0.0,24,1,1,0.917,1.21,0.9583,0,999.0,0
CUST-C02A3907,2023-12-09,False,Mid-Market,Annual,Pro,Partner,E-commerce,US,388,1,1,1,2,0,6,13,62.77,62.0,0.5814,0.451,-0.5879,-0.0017,-37.0,201.69,2.31,3.0,1.0,2.6666666666666665,1.0,27.771563750370373,1.0,0.0,0.0,13,3,4,0.308,11.62,0.4615,1,299.0,0
CUST-8B9EF593,2022-10-21,False,Mid-Market,Monthly,Pro,Organic,Healthcare,Australia,802,1,0,1,0,3,0,27,79.59,87.67,0.7667,0.7347,-0.0153,0.0005,-10.0,482.74,4.63,2.0,1.0,3.5,2.0,16.04473266597222,0.5,0.5,1.0,27,0,0,1.0,0.0,1.0,0,299.0,0
CUST-857951A3,2024-03-31,False,SMB,Monthly,Basic,Partner,Logistics,Canada,275,0,0,0,2,4,1,10,42.9,20.67,0.476,0.385,-7.2667,-0.0269,-12.0,157.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,3,0.7,4.5,1.0,0,99.0,0
CUST-3E8FA36B,2024-07-17,True,SMB,Monthly,Basic,Partner,Education,UK,167,0,0,0,2,1,5,4,49.25,51.67,0.4935,0.436,5.1,-0.0292,-1.0,141.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1,0.5,11.75,0.75,1,99.0,1
CUST-7B43D899,2023-10-15,True,Mid-Market,Monthly,Enterprise,Organic,Logistics,Australia,443,1,0,2,0,4,0,11,50.18,39.0,0.4913,0.567,-1.5273,0.0247,-2.0,182.18,1.73,5.0,1.0,4.2,2.0,11.947820825666666,0.6,0.0,0.0,11,5,2,0.364,19.0,0.5455,0,999.0,1
CUST-4B618945,2024-04-21,True,Mid-Market,Monthly,Enterprise,Partner,E-commerce,US,254,1,0,2,2,0,6,9,52.67,55.67,0.6432,0.88,1.9667,0.0401,-8.0,195.56,2.78,3.0,2.0,3.6666666666666665,3.0,11.009548681388887,1.0,0.0,2.0,9,1,2,0.556,6.33,0.6667,1,999.0,1
